Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Bosnia and Herzegovina,BIH,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,65.38723400700474,66.33137038905417,66.73463428285208,66.61715214343184,66.21128785205521,65.61884466357992,64.79105522208712,63.66023459498679,62.1650805547551,60.37495261553276,58.46937827136632,56.631658530263095,54.92022003300071,53.25123500646068,51.58559533033015,49.93879608438902,48.33842491506834,46.80264270600879,45.33567241355787,43.9387002354789,42.63416445320309,41.33268712621676,40.14220669207963,39.23645995702179,38.547195572801954,37.990323745922566,37.49544151119806,37.03584409581537,36.59419608960226,36.14304704364744,35.69813528680197,35.29824273268981,36.41841783200363,38.32432661619821,38.889790240312095,37.656283058896,35.035694800121824,32.95272857361735,31.461574877250992,30.07714072824198,28.726490375406595,27.497440342408463,26.41337103716496,25.498379633837377,24.801269437570173,24.210836216051398,23.581275857514107,23.03938810321433,22.711752559918164,22.561041192095523,22.471910537683904,22.29268486909475,21.917741147037244,21.445768894991293,21.072453583829866,20.85518144866703,20.723711465718843,20.624512638023067,20.56216416641662,20.525000280209373,20.490309157318627,20.476742346444443,20.415812217769933,20.295351287570817,
Bosnia and Herzegovina,BIH,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.96875,42.7734375,42.578125,42.48046875,42.3828125,42.28515625,42.1875,41.11328125,41.6015625,41.5234375,41.46484375,42.36328125,42.37109375,42.12890625,42.16796875,41.97265625,41.6015625,41.5625,41.875,42.01171875,42.109375,42.20703125,42.12890625,42.5,43.14453125,43.515625,43.18359375,43.28125,43.7890625,44.19921875,44.19921875,,
Bosnia and Herzegovina,BIH,Agricultural land (sq. km),AG.LND.AGRI.K2,,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,21900.0,21800.0,21750.0,21700.0,21650.0,21600.0,21050.0,21300.0,21260.0,21230.0,21690.0,21694.0,21570.0,21590.0,21490.0,21300.0,21280.0,21440.0,21510.0,21560.0,21610.0,21570.0,21760.0,22090.0,22280.0,22110.0,22160.0,22420.0,22630.0,,,
Bosnia and Herzegovina,BIH,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.973553992102744,11.568350311313814,9.783387179529104,8.339156377953156,8.20166953377955,6.83023880176609,6.19854035063862,5.916633248004479,6.190591511920117,6.522616940318882,6.955114462436375,7.132597822978129,7.037298729797755,7.07554567974228,5.649666416028767,5.264774924451244,4.862564793359954,4.94592788101686,4.923965266967381,4.646184620877176,4.1308472780703696,
Bosnia and Herzegovina,BIH,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6005105114292892,1.0465019567450078,1.2378586727281915,1.404031097089793,1.2120443300367107,1.2704641928030709,1.1878671117988924,1.5642828908877373,1.534443940899321,1.620030158863571,1.5322418036926628,1.554118662617937,1.5015965770544992,1.5427232869885934,1.106038800553146,1.1522879568513595,1.1842920812914937,1.2143156256408116,1.1771804789494078,1.3262769862446475,1.0926574128145483,
Bosnia and Herzegovina,BIH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.853322847031066,20.69999850840324,20.700000310081883,17.518045726467605,15.960410018779276,13.262992028600234,9.001463763319073,9.120577403059931,8.873503628150239,8.10501842544062,8.58349505778716,8.29736825390212,8.05428927250657,7.704953409633321,7.207272012349415,7.076601634668495,6.796762159137644,6.757745395551308,6.137671553685119,6.841391126711869,5.951057699186742,6.03756695112693,6.165589050492308,5.431049985116056,5.718782491307908,5.450042181224086,5.914439905806057,5.019317880987058,4.826248393778781,4.680492360891491,
Bosnia and Herzegovina,BIH,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.675616761215011,9.158312613569876,-7.241555184337727,11.844166662690128,4.871140158044909,5.719084522439715,2.139522477270191,4.2457485407928885,-1.855680503871909,-3.965087120430781,-0.1778857446868187,-11.343469116180133,15.75529454817044,-12.657881148889231,6.932839400173421,7.714112643736072,-8.042250758635205,9.104776371834816,-2.131383860479673,6.619203365737008,-8.077020714865967,1.5496143362524035,-1.2981222917146056,
Bosnia and Herzegovina,BIH,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800130763.2810352,821539196.0950202,896778323.9164109,831837626.7088251,930361861.5791844,975681091.8337022,1031481118.1451344,1053549888.5166472,1098280967.534868,1077900381.7425878,1035160692.5350382,1033319289.228417,916105034.7832594,1060440081.3839812,926210836.2272128,990423546.0098486,1066825933.9991336,981029117.2287712,1070349624.495036,1047536365.347844,1116874927.7002676,1026664708.4307728,1042574051.93786,1029040165.7620224,
Bosnia and Herzegovina,BIH,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411024200.0,1448777800.0,1581461400.0,1466939000.0,1640685700.0,1720605800.0,1819008700.0,1857926800.0,1936809700.0,1900868700.0,1825497600.0,1822250300.0,1615543900.0,1870077600.0,1633365400.0,1746604000.0,1881339000.0,1730037000.0,1887553000.0,1847322000.0,1969600000.0,1810515000.0,1838571000.0,1814704100.0,
Bosnia and Herzegovina,BIH,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729400000.0,553722000.0,867835300.0,1115426000.0,1156197000.0,1141016000.0,1063937200.0,1156322600.0,1240727600.0,1193707600.0,1373200200.0,1464513600.0,1615466100.0,1737302000.0,1839247500.0,1754892500.0,1723995500.0,1772641900.0,1609463800.0,1832039300.0,1628132600.0,1746604000.0,1866022000.0,1727222000.0,1941056000.0,1950291000.0,2053937000.0,1964829000.0,2201635000.0,2329941000.0,
Bosnia and Herzegovina,BIH,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450246913.58024687,386380573.58174586,576711390.2179692,643246815.5584364,657054057.924563,621537807.8707045,501181048.2085488,529049623.4547002,597028924.4864472,688836953.7869923,871786240.9905807,931196740.4283783,1036171581.5562078,1215744123.70023,1377511241.795212,1246469009.3196137,1167433332.8818886,1259929833.389839,1057320474.8359292,1243703917.922733,1104440942.6598983,990423546.0098486,1055359335.4368632,995314497.9724588,1171438486.1661391,1116310816.983251,1196256777.92856,1188208678.4881043,1184103809.6600597,1287827291.9069889,
Bosnia and Herzegovina,BIH,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3188.137164098121,3387.8472124965506,3653.290727016473,3367.366419935625,3752.4672801444026,3944.957263758566,4165.534243728711,4312.765769214498,4067.5318354829774,3976.968312107923,4378.956182318885,4491.250999219144,3901.427249950673,4966.976350631284,4863.45124957419,5051.555773235169,5331.201637516473,4446.903511844714,5761.607884927371,4862.557906791981,7498.559051903353,5036.320830011996,5218.03235449938,4798.212283688556,
Bosnia and Herzegovina,BIH,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400000006,0.5,0.576,0.507,0.512,0.527,,,,,,0.0,0.0013391480847771,0.0010713184678216,0.0007818579388069,0.000528,0.000408,8.7e-05,,,0.0,0.0,,,,,
Bosnia and Herzegovina,BIH,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900.0,60100.0,69142.0,64993.0,65643.0,72864.0,,,,,56313.0,79977.0,56485.161815801,40182.4397667535,24874.0896320184,15000.0,36636.0,7071.0,,,,5375.0,1593.0,,,,
Bosnia and Herzegovina,BIH,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,4300.0,4768.0,4530.0,4394.0,4570.0,,,,,1004.0,1359.0,1573.54975701333,1060.06567164179,750.069402985075,552.0,420.0,81.0,,,,108.0,44.0,,,,
Bosnia and Herzegovina,BIH,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,6.99,6.59,5.49,20.72,20.96,25.4,14.86,11.7,14.35,10.08,10.61,10.28,8.8,10.69,10.23,9.5,6.49,7.02,8.63,10.65,5.28,5.42,9.64,8.51,7.73,7.21,4.86,7.53,7.61,5.92,8.35,6.16,,
Bosnia and Herzegovina,BIH,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.047323943661972,1.052394366197183,1.0577464788732394,1.063098591549296,1.067605633802817,1.0667605633802817,1.071549295774648,1.0974647887323945,1.103943661971831,1.210985915492958,1.2264788732394365,1.1932394366197183,1.2329577464788732,1.227605633802817,1.1616901408450704,1.1788732394366197,1.1819718309859153,1.129295774647887,0.8788732394366197,0.8605633802816901,0.8482478873239437,0.8632309859154931,,,
Bosnia and Herzegovina,BIH,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3718,0.3736,0.3755,0.3774,0.379,0.3787,0.3804,0.3896,0.3919,0.4299,0.4354,0.4236,0.4377,0.4358,0.4124,0.4185,0.4196,0.4009,0.312,0.3055,0.301128,0.306447,,,
Bosnia and Herzegovina,BIH,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4685.0,6635.0,6394.0,7070.0,7621.0,7442.0,7589.0,7620.0,7620.0,4970.2,3638.3,2923.5,3397.0,4490.6,4603.6,3800.4,3678.8,3997.4,3815.8,3858.6,3959.9,,
Bosnia and Herzegovina,BIH,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6015625,16.6015625,16.6015625,16.6015625,17.578125,17.578125,18.5546875,18.5546875,19.53125,19.7265625,19.47265625,19.86328125,20.078125,20.01953125,20.05859375,19.9609375,19.6875,19.47265625,19.609375,19.62890625,19.58984375,19.70703125,19.6484375,19.9609375,20.0390625,20.703125,20.09765625,19.82421875,19.82421875,19.6875,19.6875,,
Bosnia and Herzegovina,BIH,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2007265830006782,0.2176985320972154,0.2281626837514884,0.2287674226577714,0.2322433208111175,0.2239793819512934,0.2323104175816436,0.2300072270691874,0.2403978488238896,0.2416592852914674,0.2380610133424005,0.2433874361825937,0.2482499945061407,0.2502140245326917,0.25275196934884,0.2546454100040264,0.2553486420923997,0.2569724062669307,0.2634152894209901,0.2685874544804396,0.2732885881170416,0.2794348934699471,0.2822014744606263,0.2904613019998914,0.2954215703240107,0.3091566963632089,0.3038086802480071,0.3033896243139733,0.3076364458564402,0.3106406439383317,,,
Bosnia and Herzegovina,BIH,Arable land (hectares),AG.LND.ARBL.HA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850000.0,850000.0,850000.0,850000.0,900000.0,900000.0,950000.0,950000.0,1000000.0,1010000.0,997000.0,1017000.0,1028000.0,1025000.0,1027000.0,1022000.0,1008000.0,997000.0,1004000.0,1005000.0,1003000.0,1009000.0,1006000.0,1022000.0,1026000.0,1060000.0,1029000.0,1015000.0,1015000.0,1008000.0,,,
Bosnia and Herzegovina,BIH,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,91.3,,,,,,87.0,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4826682114235,,4.822773411636802,6.360729409731225,14.805200734390134,5.330216189849905,5.183855064234595,5.080097183440537,4.409866961276726,1.3722456456930356,1.120097029819472,1.058805374676304,1.3574921689670505,0.683457314388656,0.5142692576694688,0.5184487092931355,0.5254087680215207,0.6288840741366147,0.6405043131246765,0.6511959785099154,0.661787089857451,0.6726879714421533,0.6825273010920437,0.6921870539925679,0.7028342964394415,0.7477936687709128,0.7252518177918775,0.7732576571839502,0.791177934478959,,,,
Bosnia and Herzegovina,BIH,"Armed forces personnel, total",MS.MIL.TOTL.P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,,70000.0,92000.0,227000.0,86000.0,86000.0,86000.0,76000.0,24000.0,19800.0,18800.0,24000.0,12000.0,9000.0,9000.0,9000.0,10577.0,10577.0,10550.0,10500.0,10500.0,10500.0,10500.0,10500.0,11000.0,10500.0,11000.0,11000.0,,,,
Bosnia and Herzegovina,BIH,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,,,,,,,,,14000000.0,,3000000.0,,,,,,,,,2000000.0,,
Bosnia and Herzegovina,BIH,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,6000000.0,,58000000.0,78000000.0,2000000.0,25000000.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,12000000.0,,,
Bosnia and Herzegovina,BIH,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,382.0,453.0,695.0,456.0,210.0,91.0,616.0,471.0,350.0,149.0,32.0,31.0,34.0,7.0,20.0,51.0,223.0,1003.0,725.0,256.0,150.0,66.0,81.0,
Bosnia and Herzegovina,BIH,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4305.0,4182.0,5928.0,2192.0,1184.0,1816.0,1685.0,1109.0,1162.0,1147.0,1342.0,1949.0,2791.0,4140.0,6566.0,7015.0,3108.0,1886.0,1619.0,1487.0,1358.0,1631.0,1500.0,1313.0,
Bosnia and Herzegovina,BIH,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.76,20.9,28.71,43.24,35.17,38.96,42.19,45.63,48.31,51.92,52.48,53.89,55.84,58.24,58.02,58.19,,,
Bosnia and Herzegovina,BIH,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,,,
Bosnia and Herzegovina,BIH,Average time to clear exports through customs (days),IC.CUS.DURS.EX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,2.1,,,,1.4,,,,3.1,,,,,,1.3,,,,1.6,
Bosnia and Herzegovina,BIH,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.54476,4.564785,4.09922,3.69612,3.188855,2.73167,2.225,3.863333,
Bosnia and Herzegovina,BIH,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.439232259874,14.5276556119215,14.9329744356692,11.7934618614307,10.7372308611601,9.72960582201421,9.73688626796929,8.81780651745429,9.20404699400371,9.69789200026488,10.2770245780125,10.6136133018033,10.9337490886953,11.5376090431261,10.666361349263,10.0775141088994,10.8611634364823,10.6759898126584,10.4304601098,10.5108363786232,10.1870293872041,9.97461686926734,9.89092724347393,,
Bosnia and Herzegovina,BIH,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.64698119264993,10.541359330037878,15.123911797154657,20.08498458992429,23.235793702223976,27.133174946630728,26.47847605523809,19.689219099794787,21.556173494517637,21.76735699586691,19.897963982133287,19.036211959218804,21.0415976445512,22.1307012465798,23.981669192324706,25.316338395222875,27.399999932839258,27.52755249699156,26.820734106989207,29.296030754898677,34.087512026321306,32.06238827223722,28.077196488702477,26.2697029884908
Bosnia and Herzegovina,BIH,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.215964833505,17.9071007297324,11.0172196258194,8.38582572565641,6.07354427319199,5.27560000618114,3.99876150251155,3.01859191826486,3.09119803439691,5.8712072518763,11.421782175376,11.7997140822193,13.4656882284517,15.1198478740683,14.1653123764986,13.7084158662801,11.7777190845963,10.0462751524632,8.77033547967657,7.41165705829786,6.12240215634338,5.77886406049307,4.53846610334628,,
Bosnia and Herzegovina,BIH,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20720.0,13233.0,7022.0,8855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),per_si_allsi.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3014405651632,,,,,,,,11.0754090601916,,,,,,,,,
Bosnia and Herzegovina,BIH,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),per_allsp.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.405817817162,,,,,,,,11.7817848067517,,,,,,,,,
Bosnia and Herzegovina,BIH,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),per_sa_allsa.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1298112985619,,,,,,,,16.4980821186577,,,,,,,,,
Bosnia and Herzegovina,BIH,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2037333110201,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
